lg_code,prefecture_code,xmin,ymin,xmax,ymax
01331,01,139.3345549419572,41.35211666705072,140.20836416317582,41.63212110770314
01332,01,140.16446805355804,41.40468027887192,140.4087577816465,41.626848612773415
01333,01,140.2110955508192,41.51671555937571,140.43702861228076,41.66897750510793
01334,01,140.28098500565363,41.65241194625446,140.55570347593482,41.813666386694536
01337,01,140.57577360556763,41.84614583766046,140.78749250257715,42.06300389161646
01343,01,140.6773361090743,41.926546305967406,140.86463639355486,42.09734000014106
01345,01,140.3934574969661,41.96067638700583,140.76718027185223,42.176731108054355
01346,01,139.9205974967772,42.023176666570066,140.4569858374266,42.39487138660536
01347,01,140.1880902723484,42.37492544075667,140.54650749702353,42.63194610842635
01361,01,140.11007439691605,41.809888332980336,140.26104778232946,41.97710472100624
01362,01,139.99206333275674,41.575983332864666,140.35805749675626,41.85699805391721
01363,01,140.15144778228955,41.78694666715512,140.47355138818614,42.053785837946236
01364,01,140.07055221831035,41.95257583810462,140.28000389116687,42.09403889198143
01367,01,139.40498749737526,42.05236958558805,139.5615938907456,42.25274546762938
01370,01,139.9223022183728,42.27218389187328,140.26613221822743,42.61768722518548
01371,01,139.76672360620967,42.13544250536751,140.03840306135237,42.616686667355964
01391,01,139.8231652790546,42.54502999973488,140.23155778216608,42.80643555935376
01392,01,140.17324083040023,42.720754720753916,140.38049221834137,42.87757305375362
01393,01,140.19513693901865,42.58760055901877,140.55669639402356,42.77059333281625
01394,01,140.35855194581586,42.63541110813628,140.64279583735822,42.913229721374705
01395,01,140.56227500558725,42.707179440978564,140.80683555102007,42.87799694560272
01396,01,140.71980472121106,42.657686945596254,140.91041472126255,42.82693417097539
01397,01,140.77797749726392,42.66849999997521,141.01070000040488,42.77247110825522
01398,01,140.80683555102007,42.71570833337307,141.10711722438054,42.885867775277745
01399,01,140.80683555102007,42.80468805431042,141.05274833956435,42.9861486126685
01400,01,140.6180180535905,42.82031527942678,140.92388527858293,43.01508055922062
01401,01,140.52300641961074,42.887584721357996,140.7713827758946,43.096317225259895
01402,01,140.38087389061775,42.89915444102479,140.53493722427368,42.998900036107955
01403,01,140.44525250320066,43.028346467715494,140.59057610920024,43.159893054421104
01404,01,140.32454500624726,43.118648612943275,140.54063306066735,43.281839441237366
01405,01,140.33644277611336,43.21170138680969,140.6302655509146,43.375399721420195
01406,01,140.5253436056231,43.078044171301656,140.70030805417355,43.29478679277645
01407,01,140.6318805579416,43.00155917131889,140.83330167343365,43.17503555934377
01408,01,140.64644111516554,43.11106110838364,140.92389306131588,43.25260110825474
01409,01,140.76097333275334,42.954616946415115,141.04500500587653,43.13228138727635
01423,01,141.56431693857598,42.99600917078675,141.70978583724673,43.12067499955174
01424,01,141.82297722411977,43.37228194635492,142.0538055508856,43.46062861292029
01425,01,141.94529972810017,43.409019721383174,142.07244360638754,43.484870837819074
01427,01,141.74614194629396,42.837092224826506,142.0435766673295,43.053273612687235
01428,01,141.57972444942402,42.88500583804915,141.76990722383948,43.08382722484674
01429,01,141.7551658372338,42.902205278650854,141.9730055506658,43.13045917105404
01430,01,141.58117221762393,43.283548054199514,141.7732569385571,43.459645838284985
01431,01,141.72080111497962,43.35652805442635,141.86783250296787,43.501070558759466
01432,01,141.49062527873377,43.443004999881,141.90443472138543,43.708359441235416
01433,01,141.8993874967358,43.6618061083654,141.9947408299255,43.7488849997431
